Contig	TXAS01	TXAS02	TXAS06	TXAS09	TXAS10	TXAS11	TXAS12	TXAS14	TXAS15	TXAS18	TXAS20	TXAS21	TXAS24	TXAS25	TXAS29	TXAS30	TXAS31	TXAS33	TXAS35	TXAS39	TXAS42	TXAS44	TXAS46	TXAS47	TXAS48	TXAS50	TXAS51	TXAS52	TXAS53	TXHC02	TXHC03	TXHC04	TXHC05	TXHC06	TXHC08	TXHC10	TXHC12	TXHC13	TXHC15	TXHC16	TXHC17	TXHC18	TXHC19	TXHC20	TXHC21	TXHC22	TXHC23	TXHC24	TXHC25	TXHC26	TXHC27	TXHC28	TXHC29	TXHC30	TXHC31	TXHC32	TXHC33	TXHC35
vOUT1315	73	11	528	381	367	164	0	561	60	1900	1365	389	72	385	441	1228	3043	888	200	1313	51	3063	1356	3661	17069	2	246	1339	1711	761	8238	2038	286	391	177	636	311	937	158	0	666	5527	1075	405	492	403	310	303	4569	581	175	1099	155	2821	1457	68	570	483
vOUT1316	0	0	0	0	0	1186	1876	5	0	0	0	432	1852	4	0	2	0	13	0	0	0	101	0	0	30738	0	0	0	1038	0	1	2297	26	12	0	4	0	0	20	0	0	706	0	0	0	0	9	507	14	0	0	0	0	0	0	0	0	0
vOUT1317	8400	5125	7772	973	3635	19	665	750	0	2704	183	5581	4	2560	148	0	7424	5889	1865	31	0	3339	9	0	5223	0	1916	0	15	3846	8941	4677	209	1370	13319	10177	165	3862	1808	0	9	406	306	22	56	0	280	2069	131	0	126	5306	70	1	121	4	412	5408
vOUT1318	0	0	0	8	22	0	0	7	0	42	470	0	53	97	1	0	1326	65	184	93	0	162	0	587	4357	0	10	19	470	263	162	72	516	56	5	95	6	346	86	0	0	26	10	0	297	0	13	82	78	1206	0	9	0	67	466	0	533	96
vOUT1319	1444	10959	0	1393	1134	329	3884	368	532	729	13362	23055	1264	317	538	0	2325	3713	255	6411	3789	876	1781	5009	5723	0	2659	8180	5365	1249	3735	2057	5695	3728	3672	1752	9645	3941	16391	0	1822	2068	4776	19436	7032	40039	0	1011	1016	792	263	18187	11426	11564	0	6933	31631	660
vOUT132	185	503	0	26299	9	2385	2	133	0	463	676	164	636	786	46	0	362	1995	273	4771	42	598	2066	385	63822	182	6179	220	1724	1832	770	3810	977	295	305	315	94	2477	0	0	20	688	62	118	9415	7	747	1480	3973	7	15	1189	258	127	100	0	10560	908
vOUT1320	0	81	0	0	105	27	0	0	0	32	1950	180	33	13	0	17	0	245	1984	5	0	0	21	0	11710	0	4875	0	5	30	7	0	0	45	0	6	0	0	6	0	1	12475	8	25	0	0	156	47	0	6	0	35	4	8658	7	2	0	153
vOUT1321	195	1602	1083	662	1378	394	1524	1314	559	1920	26668	2031	6826	2205	659	8246	2768	3610	1688	2765	183	2476	29712	1519	747	143	3930	5254	4984	3559	2587	1413	10385	2848	872	1948	2283	5620	1224	2477	4913	8275	15934	4654	45039	2514	1813	4385	12550	6735	220	8819	13575	13794	3229	3013	22997	1209
vOUT1322	20	55619	55174	8411	14117	17060	11326	472	0	447	4163	577	1216	750	6642	459	2876	138312	2754	41925	585	1442	35	689	14355	0	333	1954	1076	12059	130659	9	272	29529	168753	21058	19583	195	23058	157	27	14923	825	113	684	2089	215	251	1528	813	36	344	7410	37	868	1314	2375	666
vOUT1323	0	207	84	669	21	91	2158	101	0	460	35	299	63	606	498	1336	596	195	135	430	46	269	2239	673	4335	0	0	0	140	482	6	525	2200	1109	224	11	585	339	4261	0	127	159	1333	29	1298	2	113	64	402	2	120	151	111	826	229	0	172	38
vOUT1324	81980	182691	74839	34	25688	116	127	293383	1	5312	23498	88850	60	22	3466	16019	101268	377	437	66390	20623	1164	1448	108	26779	57	1203	29013	5414	173	619	589	325	67444	203122	6627	161687	11373	7456	115	132	3391	19626	49726	38	161	147	1612	84	76	77	22770	1156	5033	882	311	19850	8507
vOUT1325	25	0	0	1	36	14	0	10	0	633	293	432	22	491	1	0	0	94	380	41	550	41	3689	713	3168	2809	572	0	1	1	31	1	1363	797	645	2	2	1276	0	0	2	41	14	14	1328	0	263	748	769	0	37	323	28	0	38	0	67	18
vOUT1326	2	49	19	983	12	1057	0	44	0	113	229	64	372	74	43	0	12	455	28	63	2	157	413	74	16582	95	87	0	427	301	194	72	182	29	3	54	0	195	0	0	4	261	32	25	469	24	1	51	766	0	0	118	82	1	103	0	16	18
vOUT1327	0	13	43	142	30	10	38	15	0	69	104	76	488	233	285	238	0	271	488	95	4	131	597	31	10997	0	732	197	2690	472	71	689	1068	571	2	26	169	61	0	0	450	79	152	397	327	0	252	369	853	0	18	28	4	452	0	0	1924	216
vOUT1328	1	4	0	10	19	7	3	57	0	66	4055	19	7	66	11	93	11	143	134	9	6	530	94	11	3905	0	165	5551	56	26	9	105	38	24	7	21	279	36	124	231	16	123	87	39	211	95	5	310	6	9	9	53	1936	75	74	92	58	21
vOUT1329	0	0	0	5	749	177	0	475	0	0	18	11816	0	1	0	0	0	0	167	11	4	77	3	0	24743	0	4	0	0	21	0	0	10	5370	152	284	34	941	315	0	111	298	0	0	2	0	0	11	673	0	83	394	0	0	0	0	0	3
vOUT133	0	0	0	32454	13	4	0	0	0	827	0	0	0	2	0	0	0	0	0	0	2	2058	0	0	0	0	0	0	0	0	0	0	14	0	0	0	2	0	10820	0	0	0	12417	0	37622	0	0	0	0	0	0	0	1	0	20427	2	0	0
vOUT1330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3197	0	0	0	0	0	0	0	0	35	1049	636	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	240	0
vOUT1331	853	0	367	108	300	567	0	816	0	2324	28268	15	985	1297	406	3	809	854	1019	35	1	2338	7149	5664	15268	0	916	0	8542	100	12	1971	1361	6501	254	2441	0	1358	2	0	0	1502	3078	1312	204	0	4197	1723	2723	0	68	5096	136	5	2	6	1599	293
vOUT1332	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1447	0	147	0	69	0	11	0	0	8	0	0	0	216	0	0	0	2	0	0	6	0	0	11	0	38	2	0	1	40	0	0	0	0
vOUT1333	0	1	0	88	63	11	0	140	0	589	4	3	16	974	0	0	0	312	248	39	13	113	236	193	4797	5	227	0	633	220	17	1643	539	61	31	141	0	471	0	0	0	330	66	19	98	0	7	298	86	0	4	167	17	0	0	0	46	69
vOUT1334	0	0	0	0	0	33	0	2	0	0	9	25	3	1	50	18	8	2	0	2	7	3	10	7	1035	0	0	5	6	3	3050	127	7	4	605	3	1	0	231	1	0	4	2	637	0	0	10	2	0	0	0	1	5	2	2	0	1	6
vOUT1335	20	391	0	13	57	3	199	11	28	88	683	1547	13	13	14	0	128	41	5	224	244	32	120	65	365	0	1018	665	55	87	37	8	218	283	151	80	624	266	190	0	13	135	275	663	118	247	0	39	15	13	10	777	759	331	0	309	191	13
vOUT1336	120	0	37	0	0	70	0	0	0	2	3519	0	0	4	124	0	576	0	0	26	0	186	0	694	1197	0	141	0	1881	0	0	104	41	759	188	18	1	0	0	0	0	4	0	207	48	0	4	76	352	0	0	541	0	0	0	0	0	0
vOUT1337	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
vOUT1338	35702	30965	5938	25	17792	24552	1777	20980	1	24494	817395	20280	4578	411	17	0	64965	208630	199	0	343031	8	3535	24	52581	197005	9064	23791	33327	2029	28528	8601	265672	36709	22736	6025	2862	66323	336639	6675	9	61535	8	24817	1	39683	61347	39350	5	5	27	2188	50871	120605	3611	23	1401	18
vOUT1339	10	86	28	25	309	34	26	6	73612	115	0	36	0	112	4022	3197	15	14	12	885	9	3281	141	3441	10	732026	2980	47	3763	179	9	304	21	1	42	12	15	2	65	1164	3095	2127	314	2880	0	1085	618	865	44901	32958	2441	328	1407	3997	1247	9910	2390	379
vOUT134	0	58	0	39969	229	90	0	146	0	758	97	1014	28	501	426	656	0	49	948	2624	0	10	168	0	225	0	83	186	890	42	0	3644	1875	271	287	193	1744	194	0	0	0	0	664	1035	368	0	89	292	392	0	1661	351	10708	0	220	1	344	3
vOUT1340	1	3	0	381786	456	748062	10818	46	2	4	0	7	124554	372303	0	0	0	4	132566	0	0	426	22154	0	0	59350	6819	0	3	229251	34	35189	32392	0	0	2067	10	12242	54	1	5	36276	4	0	55337	0	1	37833	1115	4	960865	0	8447	0	1	4	0	59742
vOUT1341	423	25	3	5	2205	2	262	2	975	88	776	16	1851	81	933	4345	284	1433	506	787	2	14	18	456	71	21949	0	313	9723	232	294	1175	51	836	783	2288	50	114	266	1060	1685	1606	552	594	1082	163	948	3087	36	20108	97	2278	376	1170	450	10756	544	1
vOUT1342	0	0	7989	19	8	43483	460341	1747	630447	0	0	0	0	0	0	0	22799	0	0	0	1442	0	0	0	0	14598	0	0	0	78227	6	33614	0	13254	1	8833	0	0	11	2	0	0	0	0	37845	0	0	0	0	13933	17818	0	0	0	0	0	0	0
vOUT1343	6	10	0	782000	853	759161	13851	36	1	17	0	6	175589	541925	0	0	1	4	164049	0	2	1458	47315	0	0	48315	8323	0	2	303167	136	163858	85892	0	4	5516	12	26792	113	1	2	46520	2	0	34509	0	0	37050	914	0	1141148	0	24500	0	1	10	0	91016
vOUT1344	1808	115	30	999	3615	1376	3	489	0	2969	8620	5468	4104	2883	299	81	452	6424	846	1312	257	2607	91873	13116	3317	21223	766	58	1216	786	3310	1947	5249	1265	1099	967	106	2701	64	0	25	7903	1675	1639	3823	489	1328	1508	12164	20	41	1818	2197	229	2876	22	3151	993
vOUT1345	472	91	406	8	20	1	1408	3	10	10	177	74	1	30	1259	5586	867	22	47	83	5555	10	4	13	15	7493	20	9499	41	36	10	12	48	4	338	12	162	35	3204	21243	583	265	200	5	12	20124	2	133	6	202	0	31	78	77	2807	21253	27	26
vOUT1346	56	129	35	68	1109	84	29	22	52426	62	0	39	5	408	13351	10071	17	9	41	333	31	10224	313	3697	66	283760	6450	157	1387	86	3	177	14	2	91	23	14	2	175	3518	2283	2324	969	8011	3	3743	329	1954	20843	13470	1296	438	4540	4898	1054	10410	2401	1004
vOUT1347	3	6	0	279993	317	292372	5070	4	0	4	0	1	63199	200501	0	0	0	1	58719	0	1	494	27325	0	1	26602	5514	0	0	108653	59	92419	34507	0	0	708	2	2984	28	0	0	21207	0	0	9456	0	0	15603	261	0	377188	0	8574	1	1	0	0	53915
vOUT1348	5724	105	21	1711	2827	2600	0	803	0	4321	18439	10139	2681	5979	592	58	226	8024	1749	3490	713	3567	105006	28882	6828	17469	1641	22	955	1240	5132	1983	4604	1937	1810	1340	26	3079	178	3	16	9412	1909	3343	4379	66	1083	3066	17720	70	41	1861	6093	291	10457	24	9702	1456
vOUT1349	6379	12487	13842	1545	4070	4374	11920	1840	39570	16597	92287	85245	5706	3800	24063	39587	38028	10082	11887	17447	65431	12330	9316	38450	34957	132358	26002	46175	22399	4305	8770	13788	23327	23966	3458	3778	6669	2592	108064	153097	53884	21192	87405	81130	13301	53107	27688	10351	5761	23955	1551	23043	28698	37580	94793	177865	17090	4398
vOUT135	143	314	39	1487	209	59	92	126	0	756	12788	889	0	377	197	0	209	336	8	762	192	241	253	1349	1167	1	448	982	1755	947	356	1913	15376	1811	299	595	111	1851	108	0	1460	1535	2282	351	1045	741	367	503	19	35	6	2434	554	1041	0	0	215	766
vOUT1350	0	258	50	0	0	6	5	31	7	49	15	2	114	1167	27	50	8	416	18	0	161	0	12	31	17	2566	0	0	0	19	158	540	6	2782	6	153	2	53	499	1285	84	222	5	89	134	1367	142	233	52	105	558	87	2	141	306	2080	22	3
vOUT1351	627	914	121	4438	2585	606	5	839	0	1416	11273	1207	3201	3298	103	296	2182	4850	1412	4563	105	1018	36690	2108	57031	13261	5248	155	3223	2233	1109	4883	4804	1071	1049	1115	96	3191	149	6	12	5560	2046	584	9263	1193	1228	1885	12792	35	45	2212	3437	2900	1078	51	13036	893
vOUT1352	11	0	9	16	4	6	5	0	0	32	67	74	22	8	0	0	13	5	425	35	232	25	77	55	56	16852	6	64	28	18	8	6	72	57	24	26	27	48	0	0	30	40	24	45	28	0	39	16	7	0	0	163	394	173	0	0	0	6
vOUT1353	1	0	0	0	0	0	0	85	4	0	0	8	0	0	3	0	0	211	551	0	0	0	0	0	4	18051	0	0	5	0	0	1437	6	155	0	436	5	216	52	3	1	16	0	969	48	30	0	4	4	3	640	8	0	0	797	265	0	0
vOUT1354	0	2	2	0	0	0	0	0	837	0	0	0	0	0	0	0	30	0	0	3	1	20	35	22	0	86189	266	1	15	0	0	0	0	0	0	0	0	0	0	65	34	375	4	8	0	12	0	267	490	151	125	2	28	53	27	9	282	11
vOUT1355	0	26	0	37	0	0	0	0	4169	0	0	2	7	0	1	4	0	0	0	7	0	151	73	277	1	14136	3	0	47	1	0	1	0	0	12	0	0	0	0	72	195	14	3	93	0	2	9	54	359	317	113	1	741	81	527	16	416	7
vOUT1356	0	2	28	0	0	0	0	0	0	4	58	0	0	0	0	15	1	0	9	0	0	0	1	0	0	5081	0	20	0	0	0	1	0	0	0	0	0	0	0	601	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6
vOUT1357	0	2	0	0	0	0	1	0	463	0	0	0	0	0	0	3	0	0	0	8	0	11	52	8	0	67079	0	0	19	0	0	0	1	0	0	0	0	0	0	27	34	13	10	3	0	48	0	400	592	142	83	0	9	45	25	45	100	3
vOUT1358	0	0	0	0	0	0	0	0	2369	0	0	0	0	0	0	0	0	0	0	0	2	735	12	28	0	11130	0	0	2	0	0	0	0	0	0	0	5	0	0	6	34	0	3	35	0	25	0	3	756	30	11	43	2	46	63	41	102	4
vOUT1359	0	0	0	34	0	0	0	0	2	1	0	0	0	0	0	2	0	1	1084	0	0	0	0	0	0	1184	0	0	0	5	0	6	0	1	0	0	0	0	10	395	0	2	1	0	2771	0	0	0	0	3	0	0	0	3	0	10	0	0
vOUT136	0	0	0	5401	2	64	0	43	0	59	334	183	1153	175	12	1	188	2825	37	13	0	113	50	0	160	5	51	0	35	88	164	374	164	94	100	97	0	632	0	0	2	145	258	15	308	203	2	98	882	4	9	64	48	0	1	0	28	41
vOUT1360	0	0	0	0	0	0	0	24	16	2	0	0	0	0	42	58	1	277	1321	0	0	5	0	2	0	2712	0	0	4	8	582	1014	87	31	0	19	0	2	4	9	0	14	0	27	5	415	1	163	0	74	81	0	1	0	5	211	0	0
vOUT1361	0	0	8	0	0	0	0	0	818	0	0	1	0	0	0	0	0	0	0	3	0	50	2	37	1	15007	2	0	8	0	0	7	0	0	0	0	0	0	0	15	102	401	0	26	0	0	1	11	543	666	264	5	34	77	48	9	88	3
vOUT1362	0	0	0	29	4	0	0	0	0	45420	0	6	11240	0	0	0	0	0	4080	8663	0	0	0	0	0	2337	584	0	0	9675	5	4776	0	0	1	0	2	0	5165	0	0	0	0	0	0	0	0	0	0	0	0	0	29640	0	7999	2	0	0
vOUT1363	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOUT1364	2	12	0	0	7	0	0	0	19528	0	0	4	0	19	1	0	0	0	0	14	0	3603	22	111	0	41015	4	5	25	0	0	0	0	0	0	0	0	0	0	26	110	50	15	16	0	24	7	337	618	469	132	23	15	146	190	47	661	18
vOUT1365	0	0	0	5	0	1	1	0	1	10	1	2	0	15	0	0	0	14	2	0	2	114	2	1	0	0	227806	25	34	77	3	25	44	11	0	72978	4	18	2	0	0	237	1	1	111	1	0	206	19	2	5	202	4	0	5	2	1	121
vOUT1366	93	35	14	38001	412	5294	17	109	2	44010	1330	492	2717	10024	163	107	9806	5315	14239	39203	6	5749	11588	2161	563252	138	88213	26	5280	13306	747	49781	11403	3284	2730	4423	14	101740	1272	9	250	1164	346	104	93560	161	1028	11856	29182	334	2079	122517	801	154	4236	715	91052	6758
vOUT1367	23541	36865	8922	26977	11084	10425	34	4	0	21471	220415	12294	1220	25465	10064	15	5	48122	18036	21	635	10239	45042	8	76149	94029	122021	1	89057	55065	34	56609	32951	40290	12741	18986	190724	31883	332141	5	547	96117	59	4	80923	120	106503	75530	14806	124	31002	36587	119277	114	29270	67	67457	9674
vOUT1368	3664	95	553	5386	6013	10125	8	721	0	13512	1274	122	1730	4733	3091	24	1247	11867	8228	59045	2936	7845	315	2360	7815	7	57974	92425	108820	22660	2844	10660	40211	1998	1295	4790	32	16967	4263	147	186	3829	363	325	123732	80	2517	135233	26794	496	262	4470	82	18397	993	1007	322	4519
vOUT1369	1258	1282	708	2975	1315	590	2780	1316	67	4148	26703	2169	7070	1298	3276	5583	1744	3380	837	3086	1954	5776	2776	6475	6255	269	40808	12140	12833	4710	6080	5376	31295	12211	2713	3258	221	6998	1649	53	8919	13139	12939	1941	2952	5861	2863	4135	1002	374	101	17590	2660	5335	643	51	4135	4890
vOUT137	0	0	0	3849	4	0	3	608	0	0	4455	3264	18442	1541	0	1	0	150	1	0	3	0	0	0	988	0	1467	0	0	0	0	170	0	215	16	588	0	459	1	0	0	1	0	3	3997	0	2	4538	0	0	2	0	0	0	0	0	165	1251
vOUT1370	649	993	345	1704	1016	540	835	521	0	3624	23482	4263	0	542	1382	0	779	1736	60	3663	1955	737	2018	5011	1896	1	43795	12861	9255	3636	2036	6397	20119	8522	2111	1315	278	5253	686	4	11672	10221	18401	1525	7627	3860	1780	3410	90	220	20	14135	2580	2537	0	1	3341	3038
vOUT1371	1084	0	1891	198	7	1042	0	1	0	1	33	0	20	2	884	1	12523	8537	86	2557	6756	16519	3	3	9498	0	18955	3	20922	7193	4	6986	17239	17656	8	10	10	10	89	2630	3461	6000	8944	0	17307	1	17	3	2774	6	74	10	0	983	4761	2932	10736	15
vOUT1372	19043	5095	3345	16657	3481	5877	1635	10048	209	24361	82118	18818	18363	11567	1667	3937	12838	17112	15756	21155	30830	18246	54886	17297	159960	2811	63368	2587	28262	13342	21086	27969	16358	16268	7304	15821	3308	40720	13588	74	1113	15585	6252	1902	51715	4674	6723	9367	24675	821	474	24488	6412	10965	4312	1503	44215	26592
vOUT1373	0	0	0	1803	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOUT1374	636	62	637	91	9	228	2	137	0	73	1370	20	47	79	374	518	6455	1975	37	621	3810	4127	303	537	4674	1	9252	11	8093	3558	52	1595	4383	3885	14	110	14	32	56	1145	971	1784	6097	7	7745	145	213	47	1224	86	42	266	58	346	1462	1371	2488	348
vOUT1375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54070	0	0	0	0	0	0	0	0	2638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOUT1376	670	1033	347	3204	956	713	799	561	0	3325	56224	4165	0	969	1356	0	763	2079	35	3826	2357	848	3020	8462	5634	5	33147	15915	11648	5590	1937	7759	36090	9444	1986	2097	371	8246	715	1	14470	9216	24434	2055	7776	4319	1949	3193	94	227	22	19216	2613	5718	0	0	3392	2792
vOUT1377	2696	5008	2981	5547	5969	8953	5355	4720	2630	54989	94889	57393	19423	8698	5242	27337	13437	16269	24769	19651	18188	32349	19684	42696	27574	15963	430610	33507	27761	8817	25684	28536	45475	22827	2600	12924	7124	9909	49637	42075	34342	25362	36075	24322	24322	22798	20081	99008	172546	14417	1862	20447	43138	26396	58905	28932	31573	40939
vOUT1378	5608	5986	1156	2209	10598	2791	484	3564	24	3889	50754	2420	1010	4726	1020	613	4892	10385	26402	53579	1143	16725	5986	5009	5855	158	40962	4412	38835	4717	1950	4071	18066	7779	3283	7794	531	3455	3267	10078	2084	24041	11209	2540	6398	1180	8144	4979	9626	518	176	8122	1033	3060	3565	3697	9140	44168
vOUT1379	20643	0	5	415	11126	1182	0	6040	0	6196	131963	20	394	6581	23	0	91	14366	58027	4202	43	30704	85	4	2484	0	63412	12	13790	6401	30	7486	4370	5272	5715	5414	2	4660	447	1	3	560	2699	0	4015	0	61	6196	13874	2	121	1657	0	0	62	0	5273	43956
vOUT138	0	0	1714	10416	1627	39	0	381	1	2444	2562	7390	338	1786	920	57	555	3457	579	4900	2	489	8694	8046	3436	6	78	4416	72	5082	4010	3332	1515	922	2178	460	155	380	420	2	582	10498	123	488	1419	55	1548	764	23309	2954	331	2911	153	14485	7	383	88	252
vOUT1380	82	143	73	10780	182	91	521	5742	108	872	56954	28657	160104	16032	447	3225	1743	1970	2889	146	74	693	1120	373	10201	82	20783	158	698	1223	6282	2162	3527	2654	556	5227	1217	4063	3326	15	2900	865	2266	1728	48940	24	2567	18639	609	2286	218	1506	4990	1026	2748	216	1897	3836
vOUT1381	1520	4448	851	2056	1410	1101	2877	3111	9759	3281	21153	11415	2952	1493	5507	15811	4176	2227	2673	581	13325	16106	6093	8642	9333	5370	42678	13145	8306	2130	1911	1057	7656	9720	1389	878	2832	1379	17767	33853	26223	7125	17710	34439	9885	14010	5603	2432	3138	593	271	3319	9462	11076	25354	6639	4470	1052
vOUT1382	16	19	89	692	409	172	3	93	0	1326	25657	362	29	362	10	53	185	228	2	844	154	30	1250	3444	1711	0	11030	2620	1776	1900	517	2113	7447	251	607	303	87	1947	45	0	1039	189	3100	636	191	701	269	1006	12	73	21	2012	1616	2707	0	0	1027	647
vOUT1383	0	0	0	0	0	1	0	0	2	0	0	0	13321	95	0	0	0	0	0	0	0	6	0	0	0	0	2438520	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	4	42
vOUT1384	0	0	0	1397	1	76	3	1	1	0	35	1	3328	1684	159	2	10	540	1	1	10	143	50	0	1788	0	5072	25	942	2224	188	1415	0	93	5	242	369	608	1	1	814	6	2	317	361	1	3	5659	4	333	5	2616	15	2174	11	0	2	11
vOUT1385	47	27	5	931	20	41	10	2126	283	1238	196	80	304	403	2521	7938	37	32	61	0	53	8425	3979	202	95	68	32478	91	156	166	164	658	4395	554	152	55	22	95	57	1	143	1212	355	744	4693	193	98	967	25	5	12	428	398	398	359	0	18	2
vOUT1386	182	0	309	0	0	0	2	0	1	60	20004	2069	0	1087	385	0	0	3283	0	9	1	4121	0	0	4156	0	8369	5576	0	14	401	186	1079	1781	1	275	1756	1259	58928	0	672	479	153	1292	39	0	5542	272	311	0	2	31	0	782	0	0	3392	175
vOUT1387	802	774	258	1744	1783	307	835	427	0	2987	37010	2671	0	808	1197	2	340	1660	31	2981	730	1133	1525	3479	3343	6	22705	7626	6147	3286	1282	3664	20277	4177	1856	904	248	6905	550	0	5147	8682	7218	1133	5465	4036	1673	1875	103	140	18	9015	1637	4263	1	0	1967	2121
vOUT1388	3946	3690	5508	1075	20634	491	1453	161516	3	2989	720	5647	896	100	315	616	2406	3666	2948	6105	3752	1296	229	8112	1837	13	9280	3805	595	681	10200	6572	11665	1643	4366	3899	819	18368	2447	277	19052	2937	4736	594	2742	5801	301	901	354	6434	79	363	291	30705	490	1278	1013	981
vOUT1389	0	0	602	3	21	87280	19915	5058	0	0	0	0	0	5371	0	0	0	5	0	44512	27954	5607	0	1	0	0	39586	252959	0	0	0	0	2	103	9	0	4153	0	1	4	0	0	17	0	21	0	0	0	0	0	1315	86458	2	0	0	0	0	0
vOUT139	0	0	0	6009	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOUT1390	26866	34091	59329	2054	161496	4311	18684	38197	7	11421	17018	37668	6328	542	4925	12225	58074	28462	7982	36563	29621	11530	1319	58823	20704	64	19568	22008	4430	4971	107196	23158	65136	11150	97176	8803	10061	55036	21437	4661	130983	3600	36923	5116	2425	51572	3906	6151	5188	43567	312	3868	3918	34441	9225	9609	17311	13640
vOUT1391	703	1664	196	288	620	498	696	998	3948	939	4052	8709	1572	780	217	2251	1431	737	980	679	6988	1312	1624	2711	3892	1436	21300	10668	2372	1364	429	410	3125	2077	469	436	260	889	5288	5481	8233	1810	3806	12350	1874	2813	1451	762	499	777	120	3484	2662	7546	9860	2334	1229	366
vOUT1392	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40109	0	0	0	0	0	0	0	0	131595	1	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
vOUT1393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38175	0	0	0	0	8	0	371	0	0	0	0	0	0	0	0	21271	0	0	0	0	0	0	0	0	0	0	0	0	0	511	0
vOUT1394	0	2	0	0	0	4	0	1	0	67	238	0	0	4	55	0	2	608	276	3	0	987	2	1	1	0	6588	18	7878	16	857	11	0	238	0	59	0	3	0	0	0	224	0	0	120	0	0	12211	385	0	2	770	0	2	3314	5	0	393
vOUT1395	48	3	130	36	28	4	0	1	4	115	10	145	32	70	0	0	10	843	11	466	0	413	12	0	1752	0	189131	10316	24	2	27	151	1	502	0	146	62	163	75	0	702	108	104	0	98	0	1142	1380	3645	61	0	51	23	77	201	3	48	98
vOUT1396	318	0	1419	1	0	0	2	0	0	1	2741	360	0	161	114	0	0	8766	0	0	0	1141	0	0	5053	0	5047	2738	0	0	263	277	170	1909	0	162	622	3783	27834	0	1483	933	57	528	0	0	1970	0	2	0	0	0	0	719	0	0	2852	0
vOUT1397	3	0	0	0	0	6	0	0	0	0	4	11	2262	0	1207	0	0	0	6	0	13	2885	0	944	0	0	5772	0	574	0	1	0	4	703	0	0	0	76	0	0	0	0	643	0	5498	10744	9567	0	0	0	0	113	2	0	0	0	16	15
vOUT1398	0	0	0	33	0	0	0	0	0	716	0	0	0	90	1	0	0	130	2	23	0	746	653	13	119	0	11132	0	0	2	363	100	0	159	118	0	1	0	0	0	1483	51	0	0	21	0	0	87	65	0	0	2943	261	0	0	0	0	0
vOUT1399	14775	5816	10593	536	8527	673	3351	5484	10	1024	1747	3697	144	560	464	4322	4922	12885	904	4007	10154	1463	179	10123	1464	1	4339	905	196	1246	3532	2539	2497	1406	8291	3268	3286	2707	4178	262	4510	4515	1819	741	298	2455	748	9249	392	1414	23	766	2832	3143	2070	1255	1803	1439
vOUT14	36732	180	24	509	3258	2108	0	3387	0	3587	80411	95	226	3652	150	206	23	7542	31891	3110	47	17029	350	506	1276	4	11141	9	6010	2786	98	1648	2283	2767	3881	3038	50	2461	67	0	10	31	1164	0	1903	2	23	2597	6742	6	138	656	3	2	24	225	3099	21311
vOUT140	1	0	0	20529	4	8	0	71	0	901	43	152	57	146	0	0	2	175	139	873	0	254	1725	35	12208	1	228	0	9	465	2275	3533	138	118	3	331	0	2087	0	0	46	106	1	0	880	5361	34	403	9646	4	51	3164	97	0	15	0	2035	44
vOUT1400	0	0	31	0	20	82	42	0	0	683	0	0	26	0	19	0	0	38	636	372	0	874	0	0	902	0	3186	0	205	18	364	545	0	5624	0	421	0	0	0	0	0	1543	28	309	308	0	0	198	20	0	1	0	0	0	0	0	0	0
vOUT1401	0	0	0	296	0	211	0	87	0	690	0	0	0	0	0	0	0	1422	0	0	2	371	0	1185	0	0	3766	0	0	0	0	1692	0	840	207	308	2	1113	0	0	0	1992	192	0	0	0	0	543	0	0	230	1205	0	0	3488	0	0	0
