Contig,TXAS01,TXAS02,TXAS06,TXAS09,TXAS10,TXAS11,TXAS12,TXAS14,TXAS15,TXAS18,TXAS20,TXAS21,TXAS24,TXAS25,TXAS29,TXAS30,TXAS31,TXAS33,TXAS35,TXAS39,TXAS42,TXAS44,TXAS46,TXAS47,TXAS48,TXAS50,TXAS51,TXAS52,TXAS53,TXHC02,TXHC03,TXHC04,TXHC05,TXHC06,TXHC08,TXHC10,TXHC12,TXHC13,TXHC15,TXHC16,TXHC17,TXHC18,TXHC19,TXHC20,TXHC21,TXHC22,TXHC23,TXHC24,TXHC25,TXHC26,TXHC27,TXHC28,TXHC29,TXHC30,TXHC31,TXHC32,TXHC33,TXHC35
vOUT109,65,0,2583,0,0,0,1,0,0,0,0,27,0,9,22,0,0,2187,0,0,0,280,0,0,740,0,198,0,0,0,97,16,10,922,0,52,5,383,1376,0,317,273,0,110,0,0,0,0,0,0,0,0,0,0,0,0,3,0
vOUT1090,48,55,37,389,31,59,25,7,317,217,238,142,60,1164,126,731,221,64,84,624,178,1413,914,328,235,1123,153,3015,585,431,157,117,289,523,67,109,115,213,270,1051,489,394,423,1339,151,437,118,664,4685,108,18,1545,208,477,940,1026,156,595
vOUT1091,842,22,0,330,326,626,0,97,0,1280,1510,1535,729,880,96,0,39,1265,200,418,164,2415,12105,3816,731,2267,227,3,271,218,828,462,324,262,256,575,0,435,0,0,3,4962,215,251,487,37,68,947,3178,5,7,284,1089,0,1893,5,2325,1006
vOUT1092,0,3,0,28,7,53,0,31,0,312,366,0,0,824,0,0,0,819,581,9727,402,10890,0,378,5204,0,87,118,704,1323,588,9937,274,443,337,121,3,46,3368,0,5,44,0,0,0,0,0,0,1,0,0,144,0,0,0,0,0,1825
vOUT1093,0,1,0,642,1,0,0,0,0,2,2147,0,12,88,62,0,0,0,0,0,0,1396,4,0,48,0,24,0,0,84,1,1699,0,4,601,7357,0,573,271,0,479,1143,554,0,4,0,334,0,0,0,88,769,0,0,1,0,74,630
vOUT1094,301,226,211,27,3,175,9,2,0,19,71,23,265,8,148,59,1895,1055,98,283,1073,2364,44,148,923,0,2490,375,1420,1009,20,819,1569,1999,8,44,25,38,235,297,1334,798,1372,15,1548,62,971,42,1323,25,17,96,8,138,858,552,1466,44
vOUT1095,39,0,4,41,1,0,0,14,0,471,197,3,19,170,39,0,2,383,46,1235,2,1821,0,0,4,0,433,1,396,4038,970,209,161,226,0,226,7,19,11,0,0,293,141,1,330,0,18,1056,24,1,16,237,0,2,44,2,0,787
vOUT1096,0,3,835,210,930,152,0,661,0,1825,4191,0,1470,579,0,0,1264,111,4218,1331,18934,2145,61,664,394,0,284,585,314,0,555,20,699,542,350,170,25,229,1332,3,60,450,771,6,1464,1685,0,32,441,0,2,16,31,7,198,26,580,340
vOUT1097,0,0,0,3274,6,1,0,0,0,627,0,1,0,1,0,0,0,0,0,0,0,3807,0,0,0,0,0,0,0,0,0,17,1,0,0,0,1,0,5887,0,0,0,9460,0,14875,0,0,0,0,0,0,9,1,0,16959,2,1,0
vOUT1098,94,0,0,27,57,49,0,34,0,60,225,406,48,98,25,0,0,858,27,43,5,1910,2110,433,171,91,41,0,485,36,438,26,34,297,381,619,0,397,0,0,2,234,32,85,97,2,7,60,3083,1,0,23,152,0,316,0,389,70
vOUT1099,97,456,542,802,81,57,20,60,71,11370,864,608,7363,34393,1198,3001,2679,363,9910,60,676,5825,362,574,2637,5857,345,4116,2223,1644,41,67,606,699,31,5,763,503,59,10282,4938,653,673,1914,46,246,1341,129,143,3463,154,1413,2732,1693,1945,285,130,3
vOUT11,47279,8368,7110,3650,11131,1919,88,22197,2,2377,93,3667,22,2190,2079,128,137,3359,86,9,174,12144,1164,331,3755,0,430,722,3637,2712,17,270,50,5748,8063,8732,105,6926,2919,0,60,2471,5088,218,193,29,3299,19748,61,1,333,4038,1224,5486,1039,54,17216,1672
vOUT110,0,0,2863,8,8,5,0,0,0,0,0,0,0,4,0,0,19,0,0,528,0,0,30,0,0,0,47,0,0,6,0,28,0,71,47,46,0,0,0,0,0,6,10,10,6,0,0,7,11,0,3,0,120,0,11,0,13,316
vOUT1100,46,0,0,7,0,0,0,24,0,470,0,0,0,32,0,0,0,543,16,1295,0,1918,1,0,0,0,458,0,378,2800,903,230,181,227,0,196,0,36,14,1,0,283,0,0,266,0,22,973,37,0,0,213,0,1,0,0,0,690
vOUT1101,78,502,100,239,72,1763,1020,52,126,3239,1150,144,805,4633,286,1546,633,80,830,151,3670,11540,73,266,99,2229,429,3338,531,184,69,116,294,202,19,192,167,44,186,2154,147,636,61,609,184,1941,304,477,267,779,201,351,241,166,263,797,456,355
vOUT1102,15461,17210,14571,6436,17793,5923,34317,6385,475,5837,5696,14973,386,1532,9247,11794,25794,9384,403,5290,5113,9339,2841,27315,2446,238,229,1305,4673,1156,21770,1498,15297,7209,35911,5662,55187,6465,2590,3,12200,4257,7271,4584,897,11421,1257,2327,7162,26772,1626,2635,8645,8370,6753,6348,10480,1717
vOUT1103,0,0,0,51,140,0,3,62,0,310,1360,0,233,647,12,0,582,282,992,649,3,2303,0,2990,792,0,101,2482,2199,2108,542,405,1737,208,4,652,34,815,318,1,0,282,86,0,1048,0,73,577,481,10351,0,140,29,460,2784,1,2913,438
vOUT1104,8,359,0,394,18,0,0,0,0,12,1462,1,16,47,32,0,0,0,6,3,0,1436,2,0,35,0,2,0,0,35,0,835,0,47,134,4974,0,297,129,0,411,853,108,7,1,0,384,0,0,0,102,617,32,171,52,3,16,354
vOUT1105,14,2,187,0,15,0,5,2,3,29,9,0,0,0,0,3,26,15,0,13,0,2106,0,1,1,0,9,6,0,0,237,38,1,1,812,0,0,27,3,0,0,60,116,29,1,0,1,31,1,30,8,2,0,2,1,21,14,1
vOUT1106,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3914,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,242
vOUT1107,20,105,0,116,316,63,0,131,0,1257,624,1095,5,679,95,662,0,1026,100,586,2,2470,51,5160,1133,0,10,1773,3547,359,480,299,609,640,191,198,66,209,42,0,155,160,45,773,781,0,0,448,87,41,136,1472,536,534,0,0,535,101
vOUT1108,0,0,0,0,0,0,1,0,0,0,0,0,0,565,0,0,0,0,0,0,0,5502,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vOUT1109,0,0,0,10,0,0,0,0,0,0,0,0,20,0,0,0,108,0,0,6,0,1492,0,442,0,0,1,0,0,0,945,927,0,0,0,0,0,0,0,0,0,403,0,3,16,0,0,4,96,5,0,0,0,0,0,0,9,0
vOUT111,0,2,3128,20,0,0,0,0,0,10,0,17,0,0,0,0,0,0,0,21,83,0,0,0,98,0,0,0,0,2,0,7,6,1,21,3,83,15,375,0,0,0,0,0,0,0,0,0,138,0,24,0,0,37,35,0,0,0
vOUT1110,2,0,0,127,0,0,0,0,0,15,0,0,148,110,0,0,522,0,88,3,2,3941,3,30,0,0,213,0,0,74,0,86,2,7,74,29,0,0,0,0,0,136,122,0,0,0,685,73,0,0,0,21,0,0,0,0,124,3
vOUT1111,0,274,0,65,167,314,0,15,0,154,0,0,207,34,0,0,2,1,8,163,5,12709,2,0,1,0,51,0,136,47,90,1705,0,121,0,283,0,1236,30,0,1,0,10,0,1274,37,0,150,4,0,0,135,95,0,0,283,14,13
vOUT1112,0,0,11,58,12,0,0,0,0,29,0,277,0,0,0,0,60,107,0,190,0,822,6,1,18,0,1,0,0,184,0,0,364,5,0,22,0,57,0,0,0,0,13,0,17,0,0,18,5,0,96,142,678,0,378,0,7,5
vOUT1113,24,0,0,0,0,0,0,0,0,151,0,0,0,14,0,0,3,202,0,2,2,1430,0,0,3,0,186,0,121,210,84,2,41,13,0,15,0,0,2,0,0,37,1,0,71,0,1,7,5,0,5,77,0,0,0,0,0,71
vOUT1114,0,0,24,137,1,70,1,772,0,1299,9,3,123,15,53,0,685,1416,0,0,12,1557,72,1,16,0,193,0,69,667,2,183,27,660,76,410,0,328,108,0,0,57,29,0,576,0,42,389,4,0,0,107,0,0,24,3,70,7927
vOUT1115,50,3,14,44,8,6,0,9,3,54,13,9,9,59,11,29,52,38,82,589,42,2141,28,43,37,5,64,151,174,67,43,78,42,37,11,41,0,90,34,0,39,42,20,8,295,4,36,518,35,2,0,61,2,22,52,1,5,107
vOUT1116,0,0,0,28,568,99,0,2,0,402,1,24,3,180,608,0,2,2201,10,151,2,6442,0,110,21,0,20,0,2,239,1444,345,27,51,1,31,0,2,2,0,2,0,1,0,42,0,0,95,5,0,0,2,2,4,0,0,15,835
vOUT1117,0,0,0,774,0,0,668,0,0,4,0,0,0,0,255,2,13,0,0,0,2,1110,0,101,0,0,0,0,95,0,0,0,0,0,39,0,0,160,0,0,0,63,2,1,0,0,303,101,22,0,1184,13,0,0,0,0,0,0
vOUT1118,143,0,0,40,0,0,1,0,0,424,36,0,13,112,0,0,1,173,0,0,1,1247,0,26,0,0,69,0,165,0,74,2,0,50,1,0,0,58,0,0,0,0,3,0,13,0,240,0,1,0,0,0,1,0,0,0,0,75
vOUT1119,0,0,0,2,0,0,0,8,0,0,0,0,136,0,0,0,0,22,4,0,0,1738,24,0,3,0,5,0,0,0,0,0,4,0,0,1,0,27,0,0,0,0,0,0,2,35,0,35,85,0,0,0,0,0,0,0,0,0
vOUT112,27304,2401,9472,142322,6255,8019,82375,1471,0,829,0,26857,49,29560,3025,0,5900,23164,2,20755,11320,5499,10578,18445,6037,157,97,409,1175,17504,8795,26606,7850,2268,9606,1585,3623,5989,28744,1,17904,1497,12847,3975,17812,19052,7889,119,93866,0,1590,775,6771,41931,200,3113,25541,237
vOUT1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vOUT1121,0,0,0,0,0,0,0,0,0,187,0,0,0,7,0,0,0,140,0,0,0,2496,0,0,0,0,2679,0,111,22,0,0,6,3,2,27,0,6,0,0,0,0,0,0,5,0,0,215,108,0,0,45,0,0,0,0,0,1458
vOUT1122,2214,0,0,8,0,356,0,200,71,86,0,0,0,1,0,0,10694,0,0,1,1,3072,3,0,1,0,111,0,1,7,0,18,3,5,25,100,0,40,536,0,0,17,31,0,13,0,50,1161,0,0,0,22,0,6019,3,1,36,2
vOUT1123,0,0,0,0,0,0,0,0,0,0,0,1,15,214,1,0,28,0,357,0,0,5505,0,0,0,0,0,89,0,228,0,88,0,0,0,121,0,0,0,0,1,0,0,0,126,0,1,160,209,0,0,14,0,0,0,0,0,0
vOUT1124,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6613,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,380,0,0,0,0,1,0,0,0
vOUT1125,1,16,0,2,0,0,0,0,6521,1,0,0,0,6,0,1023,0,0,0,2,1,14933,18,44,0,10423,20,1,16,0,0,0,2,0,0,3,6,0,0,25,53,142,0,38,0,9,4,77,881,395,156,40,423,65,87,44,151,2
vOUT1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vOUT1127,74,33,11,3,296,36,35,16,486,32,0,30,5,1,9582,0,65,8,11,87,12,7627,194,12003,6,88,3041,44,177,10,8,3,0,1,46,1,2,3,83,2838,289,1472,595,3876,0,400,8,63,170,1481,93,1,238,148,351,885,139,208
vOUT1128,0,0,0,53,0,0,0,5,1,1,0,0,40,0,0,0,0,31,0,0,7,17494,0,0,5,0,0,0,13,166,0,147,0,8,0,208,0,87,0,0,0,0,256,9,229,0,0,207,6,0,71,98,0,14,0,0,0,21
vOUT1129,0,0,1,0,0,0,3,0,917,9,0,50,0,29,0,0,22,0,3,15,0,3941,0,49,0,24,1,0,57,2,0,1,1,1,0,0,0,0,0,69,212,1,0,44439,0,2,0,64,87,97,0,0,4,749,5,608,0,0
vOUT113,0,0,1,47318,28,294,0,1,2,18,1,1,59,48,4,2,0,63095,112,81914,0,231,0,4,51713,3,5946,2,66187,334,839,14,1815,58313,1590,3302,1,973,3500,0,31,14,1,1,1334,1,61805,1437,13574,1,8,89,1,14609,2719,7,5,3580
vOUT1130,0,0,0,0,0,214,0,0,0,48,0,11,2,16,0,0,0,25,56,0,10,675,189,0,39,0,105,0,4,171,2210,0,263,2,51,0,0,112,1,0,0,63,6,267,0,1,1337,367,19,0,8,876,17,0,77,0,735,61
vOUT1131,50,542,276,0,136,40,1018,13,4,11,399,148,14,89,167,3330,50,22,25,234,8199,1966,148,64,19,17,5,268,42,23,71,63,64,26,229,357,69,40,39,133,7367,2832,134,52,15,503,5,338,524,397,7,15,618,95,248,685,100,99
vOUT1132,2,154,4,90,36,39,7,45,0,137,439,15,35,91,26,191,77,61,84,57,43,1043,18,43,881,6,115,61,615,12,55,37,33,207,24,22,6,33,78,38,159,617,139,76,65,13,193,77,74,87,6,28,1,93,46,10,85,14
vOUT1133,0,611,4,22,999,11,0,22,0,6,0,20,265,144,5,34,42,19,0,141,1,2445,0,0,89,0,15,0,82,176,35,7,0,5,4,416,0,116,29,0,1,445,59,0,66,0,0,6,8,0,0,45,1,0,0,0,0,593
vOUT1134,0,0,0,72,0,0,0,101,0,69,0,0,2,17,237,491,0,0,0,0,0,2366,383,0,0,0,1422,0,0,4,0,46,307,9,2,1,0,0,0,0,0,35,0,1,190,0,0,213,0,0,0,72,0,0,0,0,2,0
vOUT1135,0,0,0,16,0,0,0,0,8772,0,0,0,0,10,0,2711,0,0,0,2,12,7934,5,5,0,260,0,0,4,0,0,0,0,0,0,0,1,0,0,3,12,9,2,26,0,0,1,251,13,267,46,48,1,15,26,6,58,5
vOUT1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,463,0,0,0,0,3,0,0,0,0,35,5,691,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,432,0
vOUT1137,23,15,5,0,107,0,4,4,4404,11,0,3,0,58,0,0,6,10,1,27,0,5496,8,30,1,498,295,22,58,16,1,1,19,0,0,7,1,0,4,231,189,144,1244,2379,4,96,3,44,238,450,59,45,97,92,96,2415,360,9
vOUT1138,0,0,7,0,2,5,0,4,0,0,62,0,51,0,0,0,0,0,0,0,0,472,0,347,0,0,2,0,0,9,0,0,0,244,0,3,0,38,0,0,0,3,0,24,0,0,0,0,456,0,0,0,0,0,0,0,0,0
vOUT1139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
vOUT114,0,1,0,36755,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60571,0,0,0,0,0,0,1267,0,0,0,0,0,10098,0
vOUT1140,66,0,0,0,0,13,0,0,0,9,2276,0,0,111,0,0,0,316,178,6,0,1712,0,0,0,0,36,0,3,11,0,9,1,9,175,23,0,20,0,0,0,5,0,0,34,0,0,131,3,0,0,7,0,0,0,0,271,157
vOUT1141,202,0,47,1,1,95,0,1,0,1,1950,0,1,12,175,0,672,12,1,17,0,252,0,871,1319,0,218,0,1900,1,0,109,32,802,97,18,0,3,0,0,1,10,1,274,57,0,4,127,355,0,0,500,1,0,0,2,0,2
vOUT1142,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
vOUT1143,31,8,2,0,1,0,3,0,26,2,0,3,0,1,1238,0,1,0,4,1,1,185,36,4227,9,33,1300,39,24,0,1,3,0,0,2,0,0,1,0,326,32,151,82,1541,0,16,1,0,58,104,4,3,56,106,56,1149,15,226
vOUT1144,0,0,0,0,0,0,0,306,0,0,0,0,0,429,0,0,1101,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,3176,1285,0,0,107,6,0,0,0,0,9,45,0,0,0,0,0,0,0,0,0
vOUT1145,21723,2683,10824,59360,6062,8761,68485,1349,0,865,0,20506,0,26143,2761,0,5267,17454,0,15052,11495,7848,24156,11132,5252,96,62,399,1094,21344,9127,17817,8655,2049,9706,1765,3091,1272,23301,0,15941,1269,14595,9841,13163,17163,7937,161,76692,0,1166,679,4797,37281,61,4000,22034,218
vOUT1146,0,1,103,1119,8,0,3,1492,1,52,6,0,465,1852,27,25,1977,352,3187,119,7,616,327222,0,582,1,2322,4204,122,428,25287,4835,13,46,20,117,20,102,18,5,25,1800,62112,31,466,1,3,88735,325,17,1234,342,3,4,1012,24,686,535
vOUT1147,183,1119,268,974,2266,8026,30468,3523,444,13138,24450,33140,14007,14613,892,1493,863,8290,26851,34970,824,4289,271569,3165,22173,315,7425,84765,8257,19370,4048,5055,3516,19215,20776,4256,1324,8301,929,1790,112713,49859,3481,50134,10060,2753,2927,62117,1602,9338,4118,18042,94345,89082,55811,1834,2164,732
vOUT1148,16,360,51,1118,122,405,143,246,289,2373,4713,1674,56983,5723,298,3771,187,772,4936,1067,144741,1842,54882,983,3265,282,31615,682,4151,2362,1454,2072,1978,2625,322,1056,361,2802,1800,598,786,7943,2621,2292,7077,513,9755,7179,1585,1979,640,6649,995,1144,4099,2336,4693,718
vOUT1149,0,0,399,516,2,0,0,849,0,702,770,13,8,918,4,0,1014,684,54,7,7,2256,170246,3,1092,0,6387,10192,7,58,13217,2629,6,56,11,30,62,339,33,0,81,3849,20111,52,1936,0,2,44528,3048,1,650,1089,63,14,2108,7,2383,1185
vOUT115,0,0,552,17334,2833,192,0,137,1,993,8682,1884,70,1473,312,3,90,1012,525,11329,8241,622,1048,1980,4230,7,286,13442,10676,2924,4483,3237,3055,1109,517,628,512,51,96,0,674,4245,25,9057,948,3,1003,2495,12522,33654,155,1063,139,8816,10640,165,2526,919
vOUT1150,179,659,208,0,262,0,546,1,89,5,188,368,2,3,290,852,373,4,2,876,4474,1,20291,5,132,478,6,349,506,0,360,2,184,2,0,32,903,2,574,5142,344,3,0,730,1,473,479,4,1312,1020,1,4,1425,0,2,133,321,260
vOUT1151,6,3439,570,1413,1,6229,4,919,2,5404,2089,4516,3,4,824,4,3,2903,172,15854,3,1486,67645,4891,4946,13,1605,4388,5139,2261,393,6851,3631,2116,4251,4517,2559,11969,4360,8,1878,4020,9984,583,9272,8,18485,3345,7319,545,20,5968,286,552,2040,10,34191,1067
vOUT1152,758,2,731,434,984,889,873,240,0,2904,2272,3802,2731,604,1,0,1379,662,175,2266,22055,1195,14824,4943,2626,15,569,2387,3552,960,947,1172,3099,3160,1212,2094,2059,3594,9,27,2245,3355,2523,4424,2320,4,2702,2130,1754,16,533,8188,33193,14696,10,4,5,512
vOUT1153,2086,0,6,161,7,10509,2,1435,0,2847,416,55,440,5458,821,2735,3689,6573,1661,17,3,5568,130893,88,2889,0,539,0,8231,1390,1819,1213,3929,4481,718,3147,0,827,2,0,3,3223,70,36,3417,6,218,27073,3862,1,2887,19428,12,5,160,4,23,863
vOUT1154,123,14618,1874,3217,772,13202,1028,2144,469,11707,12166,9065,3537,1606,2583,4826,1738,13137,1000,39039,129,2559,88027,14515,13817,175,6185,13315,17568,8253,1987,16314,14790,5521,10549,11788,9506,25713,12922,1487,7843,15414,33606,4010,31908,1741,52043,11130,15793,6806,209,10356,9175,8643,7423,2414,71695,3611
vOUT1155,0,0,0,84,12,847,131,3,0,58,538,145,182,38,72,310,123,38,20,185,0,1,12266,157,18,12,156,17,21,26,74,25,154,390,12,53,31,44,52,0,6,465,3,12,30,0,16,480,112,10903,10,53,4,63,76,0,213,20
vOUT1156,1283,1292,32,1059,1664,548,7,4237,0,14472,2025,4310,3279,8476,63,18,1518,6296,1195,441,495,1718,62083,5228,13478,1904,836,1343,4422,2387,7148,17713,6202,3132,546,8475,163,14514,80,1,136,5763,1117,976,4266,183,5150,5890,7363,78,79,2342,1411,385,1402,1,1781,1207
vOUT1157,0,13,36,172,7,56,83,9,1,62,1617,38,387,144,26,50,8,238,198,792,16,153,14923,44,265,1,76,307,56,229,313,40,143,107,120,22,461,63,56,10,167,214,117,446,477,30,272,795,2678,1181,27,77,193,92,2156,18,2195,30
vOUT1158,2,6,6,81,511,1429,7239,697,7,2632,3365,6837,1715,3647,26,54,5,3682,5691,6153,141,777,87803,441,4075,8,1537,23858,2099,4731,695,892,460,4153,4613,931,170,1379,5,16,26914,10291,67,8473,1216,9,23,13687,9,1726,919,4156,20592,17070,14382,76,10,87
vOUT1159,0,3,0,200821,403,402459,7553,475,108,2365,0,396,66319,252801,0,0,0,0,56082,0,0,133,31448,0,9,17287,3585,11,0,136768,26,15751,10074,121,25,989,0,4885,239,36,5,17216,2,1,20231,0,1,20935,515,1,758258,13,3984,59,195,158,179,48848
vOUT116,5398,475,2152,39231,1155,1596,16901,288,0,189,0,5098,0,5189,626,0,1383,5481,0,3214,2309,1094,1875,3531,1264,36,925,70,260,3618,2098,4224,1822,490,2473,358,775,384,5722,0,6542,287,3480,596,4319,3737,1683,25,21262,0,379,147,1322,6350,6,538,4915,62
vOUT1160,23793,2344,8803,47164,5270,7228,72520,1077,0,843,0,18431,0,28092,2156,0,5737,19593,0,14240,9667,6929,12765,16685,4653,95,69,255,980,18477,7734,15059,6911,1927,9031,1546,2646,1769,19815,2,17840,943,10689,3078,15821,12756,6520,99,81281,0,1310,633,6298,27563,48,3127,17063,166
vOUT1161,415,1067,558,802,1153,2386,15596,894,914,7081,9909,11057,3616,4771,1049,9818,933,2559,10388,12161,5119,1822,141423,3200,8487,4939,3056,37580,3031,6551,2495,1490,5856,6737,6752,1616,560,4287,1158,2414,42870,17204,1903,13993,3048,4289,1456,22833,2375,12258,1651,5478,34884,31316,26851,11031,11806,1148
vOUT1162,3121,845,1951,4317,882,1377,8649,479,61,566,1751,4338,225,4002,1227,1145,1232,2311,161,3190,3692,937,7697,2350,1213,5429,1407,844,3118,2961,2652,2395,1998,895,1427,640,645,606,3083,143,2617,421,1758,740,3414,1576,1160,1193,10154,655,1265,386,1025,5063,80,4202,2408,656
vOUT1163,7,3,2,609369,566,563504,11773,35,0,43,0,5,151710,515177,0,0,0,2,110250,3,0,1131,34795,0,0,57044,7352,0,0,286125,48,104563,46367,0,0,1403,6,8328,47,64,3,33325,0,3,25862,0,1,41509,1762,0,1354594,0,19525,0,13,13,0,61797
vOUT1164,909,8191,54,6600,531,6516,12,5713,4,5294,1622,3334,17769,13683,222,106,1279,3196,5154,8799,218,12151,58374,3868,7494,2663,2264,291,56317,17663,18985,12849,21014,10844,979,7094,168,9286,213,11,214,18998,3420,1520,31800,3474,1101,4008,13346,65,109,5768,9651,1270,1721,73,2219,2171
vOUT1165,99,1,4850,13371,5348,244,3,1108,25,11954,2891,22190,698,3390,2800,2,1541,6871,1598,15297,16,1485,16225,17257,8616,5,219,12506,266,16360,7947,6487,3995,2114,4577,1385,421,1427,1433,3,1583,30043,354,1900,3276,1,4923,2415,65222,11929,1252,8900,1662,34758,243,1934,189,800
vOUT1166,16,448,31,747,327,76,1158,140,858,1432,4164,694,951,5618,130,724,73,1321,374,991,1520,337,7724,655,7257,337,3880,2173,574,805,726,934,3471,720,148,448,475,6617,1118,2705,759,1403,1848,1475,1731,2300,352,4433,2180,247,236,588,2675,1562,16666,20366,1402,306
vOUT1167,1780,1,129,165,148,2676,0,494,0,1291,4842,47,718,1502,254,533,2091,2643,531,10,13,4903,90327,1995,2671,35,926,0,2953,510,913,331,839,3669,189,1621,2,567,43,0,15,1023,87,358,3286,0,389,12957,2958,0,555,12352,64,1,542,1,23,715
vOUT1168,0,7,0,214811,211,177463,5105,12,0,2,0,6,69501,167292,0,0,0,0,40674,569,0,492,30526,0,0,22673,4345,0,0,94261,29,40093,15357,0,1,441,5,1794,11,0,4,11157,0,0,12063,0,0,15680,1697,0,406267,0,9350,0,1,1,0,22816
vOUT1169,0,0,0,2,0,0,0,0,1,48,0,0,2,2,3,0,15,15,2,739,2,427,14112,11,22,26,0,0,3,61,260,430,50,15,0,122,0,104,17,0,0,18,0,0,915,0,12,177,57,0,46,194,0,18,0,0,0,516
vOUT117,0,0,0,8059,10,12,0,0,0,0,0,0,3,0,0,0,0,9307,0,11363,0,24,0,0,9869,0,927,0,6057,16,67,0,206,11517,267,600,0,58,362,0,1,0,0,0,220,0,11483,194,2013,0,3,4,2,2640,249,0,0,598
vOUT1170,2244,0,1,152,0,9486,2,1270,0,2678,128,7,275,5556,770,2962,5399,6796,1453,20,2,4428,76019,40,4057,3,384,0,9623,1138,1360,1092,9309,4264,909,2770,3,735,1,0,6,3980,36,7,3020,2,22,37520,3113,1,2113,20556,9,2,67,9,14,905
vOUT1171,62437,86541,64713,26043,74262,25479,122280,27508,1057,23233,23959,58038,3267,5108,29179,36861,106332,32324,2010,25141,21498,14790,11462,74110,10337,763,901,5964,9956,6598,85006,20572,52055,26376,137096,19561,208605,27059,5411,3,46831,19802,33839,14790,1841,45805,4894,9701,28805,103178,7700,9888,25827,31946,24919,22563,41699,8514
vOUT1172,646,15212,76,17300,374,13139,62,13651,0,6912,1070,4879,28426,29976,679,510,942,3189,12004,19257,163,25647,59242,2027,21022,1249,2918,242,125548,30063,35888,23645,44529,21716,1867,14295,207,17194,1411,6,39,36131,7439,2696,68092,621,1345,7500,15576,52,662,11441,20736,2160,1543,32,6999,4051
vOUT1173,5361,6202,640,1131,3326,203,1754,4871,23,3565,255,4150,4631,1062,389,300,3844,7318,6184,128,6577,1744,4098,588,1742,28,337,52,24,256,902,935,3563,2047,4444,5997,1909,4610,1006,0,6634,2258,2769,182,111,573,998,3571,1385,962,374,987,773,1566,881,633,2238,1071
vOUT1174,0,1,1503,67,1075,427,1050,706,0,2556,2647,773,784,873,272,11,1606,1122,1026,668,38,1373,3089,0,310,2,347,13,1705,993,167,218,668,1349,0,428,1057,399,1,1,3,145,10207,1255,2068,1,2,866,1055,1048,159,568,3432,1339,3857,0,1807,889
vOUT1175,1,15,0,287931,282,192205,4352,11,0,15,0,2,57561,178067,0,0,0,1,41304,3,0,410,96511,0,1,20491,2763,0,0,100568,20,40027,15265,9,0,1606,0,6789,19,0,2,11377,0,7,8880,0,4,12725,498,0,426702,0,17637,0,1,2,0,26040
vOUT1176,724,4681,31,2982,485,4194,6,3841,3,3541,1168,2642,9124,9356,134,123,737,2051,3786,5832,144,7509,43211,3419,2603,1635,1200,267,42725,9180,11612,8027,14108,6975,530,4774,140,5453,120,2,25,12900,2155,1049,18779,488,875,2537,6632,43,59,3082,7024,553,1603,16,1233,1472
vOUT1177,1192,0,5,354,45,2733,8,423,0,955,2147,197,3786,1440,116,323,469,1717,1340,29,930,3910,73358,140,2366,0,675,0,1677,714,290,502,910,1268,130,703,0,848,8,0,1,1148,262,1,734,69,1366,5598,2796,35,2652,4463,51,2,869,0,61,608
vOUT1178,9381,15773,38704,15541,48810,2868,11547,161736,9731,3045,10968,22479,3859,1970,4413,20900,45950,4181,684,2768,9748,17571,9936,262,4591,64,1587,2165,5524,9238,3404,3708,1222,34692,67471,23417,14917,18282,10342,143,11979,3511,41369,3167,141,25613,14431,7194,38,53960,420,23337,4257,27533,2469,15638,27696,5395
